id,name,group,treat,cell_num,cell_area,dot_num,dot_area,dot_rel_area,dot_sum_int,dot_mean_int,dot_men_int_per_dot,dot_mean_int_dens
65,CONT_GFAP_GLT1_2_target,cont,non,66,540,5,178,"0,33",72322,406,14464,323
0,CONT_GFAP_GLT1_3_target,cont,non,1,563,9,193,"0,343",97339,504,10815,450
1,CONT_GFAP_GLT1_3_target,cont,non,2,1132,8,365,"0,322",205809,563,25726,485
2,CONT_GFAP_GLT1_3_target,cont,non,3,592,4,118,"0,199",32648,276,8162,234
3,CONT_GFAP_GLT1_3_target,cont,non,4,1735,33,560,"0,323",192470,343,5832,301
4,CONT_GFAP_GLT1_3_target,cont,non,5,1306,24,270,"0,207",139645,517,5818,505
5,CONT_GFAP_GLT1_3_target,cont,non,6,2246,21,509,"0,227",301015,591,14334,510
6,CONT_GFAP_GLT1_3_target,cont,non,7,3648,41,1225,"0,336",445904,364,10875,305
7,CONT_GFAP_GLT1_3_target,cont,non,8,2334,18,728,"0,312",308373,423,17131,428
8,CONT_GFAP_GLT1_3_target,cont,non,9,604,9,166,"0,275",56191,338,6243,321
9,CONT_GFAP_GLT1_3_target,cont,non,10,1978,24,689,"0,348",280500,407,11687,408
10,CONT_GFAP_GLT1_3_target,cont,non,11,2696,42,759,"0,282",322468,424,7677,401
11,CONT_GFAP_GLT1_3_target,cont,non,12,639,9,101,"0,158",98225,972,10913,823
12,CONT_GFAP_GLT1_3_target,cont,non,13,2457,28,537,"0,219",225372,419,8049,384
13,CONT_GFAP_GLT1_3_target,cont,non,14,1768,13,596,"0,337",234720,393,18055,361
14,CONT_GFAP_GLT1_3_target,cont,non,15,2422,32,745,"0,308",237116,318,7409,308
15,CONT_GFAP_GLT1_3_target,cont,non,16,540,11,189,"0,35",73439,388,6676,353
16,CONT_GFAP_GLT1_3_target,cont,non,17,894,10,124,"0,139",89700,723,8970,645
17,CONT_GFAP_GLT1_3_target,cont,non,18,764,12,141,"0,185",92440,655,7703,562
18,CONT_GFAP_GLT1_3_target,cont,non,19,874,13,253,"0,289",135182,534,10398,467
19,CONT_GFAP_GLT1_3_target,cont,non,20,3343,37,626,"0,187",327253,522,8844,561
20,CONT_GFAP_GLT1_3_target,cont,non,21,2305,29,504,"0,219",217442,431,7498,430
21,CONT_GFAP_GLT1_3_target,cont,non,22,1549,18,366,"0,236",199548,545,11086,424
22,CONT_GFAP_GLT1_3_target,cont,non,23,3789,35,643,"0,17",383240,596,10949,692
23,CONT_GFAP_GLT1_3_target,cont,non,24,1653,21,456,"0,276",214422,470,10210,439
24,CONT_GFAP_GLT1_3_target,cont,non,25,583,3,87,"0,149",170596,1960,56865,797
25,CONT_GFAP_GLT1_3_target,cont,non,26,784,13,258,"0,329",94151,364,7242,299
26,CONT_GFAP_GLT1_3_target,cont,non,27,1643,22,286,"0,174",154428,539,7019,538
27,CONT_GFAP_GLT1_3_target,cont,non,28,976,10,192,"0,197",292451,1523,29245,1027
28,CONT_GFAP_GLT1_3_target,cont,non,29,3706,50,697,"0,188",557588,799,11151,684
29,CONT_GFAP_GLT1_3_target,cont,non,30,2289,33,420,"0,183",142124,338,4306,323
30,CONT_GFAP_GLT1_3_target,cont,non,31,1781,15,299,"0,168",169521,566,11301,626
31,CONT_GFAP_GLT1_3_target,cont,non,32,2058,23,361,"0,175",247815,686,10774,787
32,CONT_GFAP_GLT1_3_target,cont,non,33,2562,39,408,"0,159",233344,571,5983,569
33,CONT_GFAP_GLT1_3_target,cont,non,34,1035,11,147,"0,142",87879,597,7989,596
34,CONT_GFAP_GLT1_3_target,cont,non,35,2255,25,338,"0,15",95517,282,3820,242
35,CONT_GFAP_GLT1_3_target,cont,non,36,3298,41,919,"0,279",502337,546,12252,534
36,CONT_GFAP_GLT1_3_target,cont,non,37,3299,38,598,"0,181",325829,544,8574,478
37,CONT_GFAP_GLT1_3_target,cont,non,38,517,3,77,"0,149",139005,1805,46335,1718
38,CONT_GFAP_GLT1_3_target,cont,non,39,872,9,120,"0,138",113065,942,12562,734
39,CONT_GFAP_GLT1_3_target,cont,non,40,2018,25,417,"0,207",353638,848,14145,822
40,CONT_GFAP_GLT1_3_target,cont,non,41,2736,27,840,"0,307",365331,434,13530,426
41,CONT_GFAP_GLT1_3_target,cont,non,42,2600,36,515,"0,198",136245,264,3784,252
42,CONT_GFAP_GLT1_3_target,cont,non,43,2612,34,858,"0,328",405957,473,11939,436
43,CONT_GFAP_GLT1_3_target,cont,non,44,2111,21,212,"0,1",201178,948,9579,892
44,CONT_GFAP_GLT1_3_target,cont,non,45,1098,15,332,"0,302",184376,555,12291,484
45,CONT_GFAP_GLT1_3_target,cont,non,46,1180,13,212,"0,18",86590,408,6660,351
0,CONT_GFAP_GLT1_4_target,cont,non,1,1650,23,549,"0,333",135009,245,5869,243
1,CONT_GFAP_GLT1_4_target,cont,non,2,1786,28,377,"0,211",140401,372,5014,337
2,CONT_GFAP_GLT1_4_target,cont,non,3,1106,13,501,"0,453",320384,639,24644,642
3,CONT_GFAP_GLT1_4_target,cont,non,4,1058,19,348,"0,329",145686,418,7667,391
4,CONT_GFAP_GLT1_4_target,cont,non,5,2460,29,530,"0,215",120803,227,4165,206
5,CONT_GFAP_GLT1_4_target,cont,non,6,1242,17,335,"0,27",122044,364,7179,354
6,CONT_GFAP_GLT1_4_target,cont,non,7,612,15,150,"0,245",77498,516,5166,547
7,CONT_GFAP_GLT1_4_target,cont,non,8,536,5,63,"0,118",10046,159,2009,150
8,CONT_GFAP_GLT1_4_target,cont,non,9,2669,26,793,"0,297",336103,423,12927,418
9,CONT_GFAP_GLT1_4_target,cont,non,10,2883,34,749,"0,26",226828,302,6671,255
10,CONT_GFAP_GLT1_4_target,cont,non,11,885,14,286,"0,323",142200,497,10157,422
11,CONT_GFAP_GLT1_4_target,cont,non,12,2563,34,695,"0,271",343036,493,10089,409
12,CONT_GFAP_GLT1_4_target,cont,non,13,2718,29,817,"0,301",461282,564,15906,439
13,CONT_GFAP_GLT1_4_target,cont,non,14,2302,19,806,"0,35",341767,424,17987,394
14,CONT_GFAP_GLT1_4_target,cont,non,15,547,6,39,"0,071",11354,291,1892,230
15,CONT_GFAP_GLT1_4_target,cont,non,16,1347,25,374,"0,278",211468,565,8458,484
16,CONT_GFAP_GLT1_4_target,cont,non,17,2758,31,848,"0,307",396318,467,12784,426
17,CONT_GFAP_GLT1_4_target,cont,non,18,503,7,167,"0,332",94344,564,13477,413
18,CONT_GFAP_GLT1_4_target,cont,non,19,992,11,200,"0,202",38455,192,3495,190
19,CONT_GFAP_GLT1_4_target,cont,non,20,1018,11,433,"0,425",244880,565,22261,494
20,CONT_GFAP_GLT1_4_target,cont,non,21,2471,38,929,"0,376",263644,283,6938,238
21,CONT_GFAP_GLT1_4_target,cont,non,22,526,6,116,"0,221",43714,376,7285,356
22,CONT_GFAP_GLT1_4_target,cont,non,23,4103,58,1349,"0,329",584008,432,10069,407
23,CONT_GFAP_GLT1_4_target,cont,non,24,2539,41,488,"0,192",246016,504,6000,550
24,CONT_GFAP_GLT1_4_target,cont,non,25,1983,26,431,"0,217",218184,506,8391,583
25,CONT_GFAP_GLT1_4_target,cont,non,26,2273,25,431,"0,19",431212,1000,17248,872
26,CONT_GFAP_GLT1_4_target,cont,non,27,1899,31,400,"0,211",95549,238,3082,208
27,CONT_GFAP_GLT1_4_target,cont,non,28,1302,18,387,"0,297",99716,257,5539,235
28,CONT_GFAP_GLT1_4_target,cont,non,29,3117,30,813,"0,261",469887,577,15662,632
29,CONT_GFAP_GLT1_4_target,cont,non,30,947,10,218,"0,23",145177,665,14517,486
30,CONT_GFAP_GLT1_4_target,cont,non,31,537,9,233,"0,434",108414,465,12046,399
31,CONT_GFAP_GLT1_4_target,cont,non,32,3207,35,741,"0,231",441927,596,12626,652
32,CONT_GFAP_GLT1_4_target,cont,non,33,3475,38,1091,"0,314",418503,383,11013,345
33,CONT_GFAP_GLT1_4_target,cont,non,34,2024,24,535,"0,264",235530,440,9813,419
34,CONT_GFAP_GLT1_4_target,cont,non,35,3040,41,629,"0,207",475524,756,11598,681
35,CONT_GFAP_GLT1_4_target,cont,non,36,638,6,249,"0,39",91683,368,15280,367
36,CONT_GFAP_GLT1_4_target,cont,non,37,1252,15,299,"0,239",117967,394,7864,340
37,CONT_GFAP_GLT1_4_target,cont,non,38,623,8,77,"0,124",88160,1144,11020,865
38,CONT_GFAP_GLT1_4_target,cont,non,39,2013,21,366,"0,182",324928,887,15472,816
39,CONT_GFAP_GLT1_4_target,cont,non,40,2083,25,488,"0,234",255874,524,10234,502
40,CONT_GFAP_GLT1_4_target,cont,non,41,1505,15,413,"0,274",170726,413,11381,398
41,CONT_GFAP_GLT1_4_target,cont,non,42,2198,16,498,"0,227",434679,872,27167,850
42,CONT_GFAP_GLT1_4_target,cont,non,43,1474,12,257,"0,174",249269,969,20772,931
43,CONT_GFAP_GLT1_4_target,cont,non,44,943,12,228,"0,242",99057,434,8254,411
44,CONT_GFAP_GLT1_4_target,cont,non,45,2917,28,740,"0,254",548627,741,19593,852
45,CONT_GFAP_GLT1_4_target,cont,non,46,2720,37,612,"0,225",194100,317,5245,327
46,CONT_GFAP_GLT1_4_target,cont,non,47,1026,14,246,"0,24",102681,417,7334,352
47,CONT_GFAP_GLT1_4_target,cont,non,48,2072,33,523,"0,252",192356,367,5828,335
48,CONT_GFAP_GLT1_4_target,cont,non,49,2206,32,462,"0,209",184474,399,5764,403
49,CONT_GFAP_GLT1_4_target,cont,non,50,1196,11,300,"0,251",121793,405,11072,383
50,CONT_GFAP_GLT1_4_target,cont,non,51,1098,8,244,"0,222",126868,519,15858,438
51,CONT_GFAP_GLT1_4_target,cont,non,52,1184,15,295,"0,249",158195,536,10546,548
52,CONT_GFAP_GLT1_4_target,cont,non,53,699,9,170,"0,243",81139,477,9015,383
53,CONT_GFAP_GLT1_4_target,cont,non,54,1382,20,226,"0,164",62353,275,3117,222
54,CONT_GFAP_GLT1_4_target,cont,non,55,515,8,163,"0,317",74938,459,9367,417
55,CONT_GFAP_GLT1_4_target,cont,non,56,1064,20,336,"0,316",101486,302,5074,277
56,CONT_GFAP_GLT1_4_target,cont,non,57,1603,23,304,"0,19",145402,478,6321,482
57,CONT_GFAP_GLT1_4_target,cont,non,58,1327,19,246,"0,185",72816,296,3832,292
58,CONT_GFAP_GLT1_4_target,cont,non,59,2014,26,364,"0,181",177489,487,6826,410
59,CONT_GFAP_GLT1_4_target,cont,non,60,695,10,216,"0,311",49539,229,4953,220
60,CONT_GFAP_GLT1_4_target,cont,non,61,655,4,139,"0,212",22770,163,5692,176
61,CONT_GFAP_GLT1_4_target,cont,non,62,1312,17,317,"0,242",109274,344,6427,336
0,CONT_GFAP_GLT1_5_target,cont,non,1,1764,34,570,"0,323",217590,381,6399,368
1,CONT_GFAP_GLT1_5_target,cont,non,2,3546,46,940,"0,265",423780,450,9212,427
2,CONT_GFAP_GLT1_5_target,cont,non,3,1673,25,487,"0,291",233190,478,9327,464
3,CONT_GFAP_GLT1_5_target,cont,non,4,871,20,271,"0,311",136868,505,6843,503
4,CONT_GFAP_GLT1_5_target,cont,non,5,1917,26,528,"0,275",182745,346,7028,305
5,CONT_GFAP_GLT1_5_target,cont,non,6,2432,25,515,"0,212",114730,222,4589,198
6,CONT_GFAP_GLT1_5_target,cont,non,7,829,16,234,"0,282",54679,233,3417,218
7,CONT_GFAP_GLT1_5_target,cont,non,8,1300,16,279,"0,215",71684,256,4480,250
8,CONT_GFAP_GLT1_5_target,cont,non,9,6245,65,1628,"0,261",621520,381,9561,329
9,CONT_GFAP_GLT1_5_target,cont,non,10,1520,27,395,"0,26",132044,334,4890,293
10,CONT_GFAP_GLT1_5_target,cont,non,11,1332,19,384,"0,288",133281,347,7014,297
11,CONT_GFAP_GLT1_5_target,cont,non,12,2879,40,763,"0,265",299411,392,7485,349
12,CONT_GFAP_GLT1_5_target,cont,non,13,1006,16,324,"0,322",87101,268,5443,233
13,CONT_GFAP_GLT1_5_target,cont,non,14,963,17,332,"0,345",101613,306,5977,242
14,CONT_GFAP_GLT1_5_target,cont,non,15,3578,53,1017,"0,284",275374,270,5195,252
15,CONT_GFAP_GLT1_5_target,cont,non,16,824,17,230,"0,279",57939,251,3408,254
16,CONT_GFAP_GLT1_5_target,cont,non,17,3158,45,892,"0,282",328696,368,7304,350
17,CONT_GFAP_GLT1_5_target,cont,non,18,1220,16,512,"0,42",192228,375,12014,305
18,CONT_GFAP_GLT1_5_target,cont,non,19,1207,15,414,"0,343",147830,357,9855,327
19,CONT_GFAP_GLT1_5_target,cont,non,20,3763,61,1265,"0,336",397153,313,6510,273
20,CONT_GFAP_GLT1_5_target,cont,non,21,500,8,98,"0,196",37264,380,4658,319
21,CONT_GFAP_GLT1_5_target,cont,non,22,1044,16,252,"0,241",98356,390,6147,345
22,CONT_GFAP_GLT1_5_target,cont,non,23,1225,27,366,"0,299",159648,436,5912,398
23,CONT_GFAP_GLT1_5_target,cont,non,24,3766,50,1054,"0,28",334716,317,6694,269
24,CONT_GFAP_GLT1_5_target,cont,non,25,523,4,156,"0,298",65218,418,16304,366
25,CONT_GFAP_GLT1_5_target,cont,non,26,545,9,192,"0,352",70938,369,7882,292
26,CONT_GFAP_GLT1_5_target,cont,non,27,809,12,290,"0,358",149302,514,12441,422
27,CONT_GFAP_GLT1_5_target,cont,non,28,2749,30,1117,"0,406",470401,421,15680,382
28,CONT_GFAP_GLT1_5_target,cont,non,29,950,12,307,"0,323",112087,365,9340,334
29,CONT_GFAP_GLT1_5_target,cont,non,30,1376,23,352,"0,256",91007,258,3956,246
30,CONT_GFAP_GLT1_5_target,cont,non,31,1693,28,459,"0,271",120774,263,4313,237
31,CONT_GFAP_GLT1_5_target,cont,non,32,2060,26,711,"0,345",288919,406,11112,355
32,CONT_GFAP_GLT1_5_target,cont,non,33,3388,51,992,"0,293",446371,449,8752,424
33,CONT_GFAP_GLT1_5_target,cont,non,34,2860,48,799,"0,279",316257,395,6588,311
34,CONT_GFAP_GLT1_5_target,cont,non,35,2187,41,401,"0,183",167534,417,4086,368
35,CONT_GFAP_GLT1_5_target,cont,non,36,1396,15,505,"0,362",239612,474,15974,412
36,CONT_GFAP_GLT1_5_target,cont,non,37,2167,38,743,"0,343",289408,389,7616,345
37,CONT_GFAP_GLT1_5_target,cont,non,38,657,5,250,"0,381",54381,217,10876,221
38,CONT_GFAP_GLT1_5_target,cont,non,39,1407,18,428,"0,304",204815,478,11378,429
39,CONT_GFAP_GLT1_5_target,cont,non,40,521,6,162,"0,311",63691,393,10615,300
40,CONT_GFAP_GLT1_5_target,cont,non,41,3605,48,729,"0,202",231940,318,4832,316
41,CONT_GFAP_GLT1_5_target,cont,non,42,640,12,155,"0,242",55698,359,4641,351
42,CONT_GFAP_GLT1_5_target,cont,non,43,2494,33,400,"0,16",49181,122,1490,116
43,CONT_GFAP_GLT1_5_target,cont,non,44,923,12,348,"0,377",124767,358,10397,297
44,CONT_GFAP_GLT1_5_target,cont,non,45,1534,15,366,"0,239",99205,271,6613,263
0,CONT_GFAP_GLT1_6_target,cont,non,1,2162,42,405,"0,187",140479,346,3344,326
1,CONT_GFAP_GLT1_6_target,cont,non,2,1061,9,348,"0,328",138300,397,15366,382
2,CONT_GFAP_GLT1_6_target,cont,non,3,842,14,118,"0,14",54413,461,3886,445
3,CONT_GFAP_GLT1_6_target,cont,non,4,1416,22,309,"0,218",85733,277,3896,290
4,CONT_GFAP_GLT1_6_target,cont,non,5,663,8,175,"0,264",65718,375,8214,371
5,CONT_GFAP_GLT1_6_target,cont,non,6,987,16,254,"0,257",157174,618,9823,508
6,CONT_GFAP_GLT1_6_target,cont,non,7,2430,42,702,"0,289",216876,308,5163,284
7,CONT_GFAP_GLT1_6_target,cont,non,8,1343,18,406,"0,302",134058,330,7447,296
8,CONT_GFAP_GLT1_6_target,cont,non,9,3490,44,1257,"0,36",490900,390,11156,365
9,CONT_GFAP_GLT1_6_target,cont,non,10,1403,18,462,"0,329",138367,299,7687,260
10,CONT_GFAP_GLT1_6_target,cont,non,11,2423,23,637,"0,263",212975,334,9259,260
11,CONT_GFAP_GLT1_6_target,cont,non,12,2214,34,564,"0,255",196041,347,5765,293
12,CONT_GFAP_GLT1_6_target,cont,non,13,969,15,295,"0,304",72475,245,4831,224
13,CONT_GFAP_GLT1_6_target,cont,non,14,915,8,221,"0,242",107449,486,13431,344
14,CONT_GFAP_GLT1_6_target,cont,non,15,7690,87,1961,"0,255",621903,317,7148,260
15,CONT_GFAP_GLT1_6_target,cont,non,16,1972,27,550,"0,279",309607,562,11466,476
16,CONT_GFAP_GLT1_6_target,cont,non,17,2667,39,684,"0,256",197096,288,5053,241
17,CONT_GFAP_GLT1_6_target,cont,non,18,2409,36,530,"0,22",135125,254,3753,244
18,CONT_GFAP_GLT1_6_target,cont,non,19,507,9,143,"0,282",42122,294,4680,261
19,CONT_GFAP_GLT1_6_target,cont,non,20,924,11,332,"0,359",65196,196,5926,172
20,CONT_GFAP_GLT1_6_target,cont,non,21,2026,26,758,"0,374",294111,388,11311,374
21,CONT_GFAP_GLT1_6_target,cont,non,22,3315,46,798,"0,241",214082,268,4653,239
22,CONT_GFAP_GLT1_6_target,cont,non,23,3472,54,1186,"0,342",576728,486,10680,419
23,CONT_GFAP_GLT1_6_target,cont,non,24,1265,18,520,"0,411",141686,272,7871,198
24,CONT_GFAP_GLT1_6_target,cont,non,25,3408,48,1052,"0,309",327020,310,6812,278
25,CONT_GFAP_GLT1_6_target,cont,non,26,3054,57,738,"0,242",259884,352,4559,320
26,CONT_GFAP_GLT1_6_target,cont,non,27,2516,31,687,"0,273",272063,396,8776,353
27,CONT_GFAP_GLT1_6_target,cont,non,28,1123,12,367,"0,327",157324,428,13110,404
28,CONT_GFAP_GLT1_6_target,cont,non,29,1324,17,266,"0,201",39997,150,2352,139
29,CONT_GFAP_GLT1_6_target,cont,non,30,644,6,202,"0,314",57362,283,9560,215
30,CONT_GFAP_GLT1_6_target,cont,non,31,2296,36,759,"0,331",365179,481,10143,446
31,CONT_GFAP_GLT1_6_target,cont,non,32,2130,32,845,"0,397",414225,490,12944,455
32,CONT_GFAP_GLT1_6_target,cont,non,33,3254,51,954,"0,293",415769,435,8152,393
33,CONT_GFAP_GLT1_6_target,cont,non,34,2996,37,778,"0,26",353165,453,9545,369
34,CONT_GFAP_GLT1_6_target,cont,non,35,913,8,333,"0,365",107552,322,13444,296
35,CONT_GFAP_GLT1_6_target,cont,non,36,1018,16,270,"0,265",156305,578,9769,540
36,CONT_GFAP_GLT1_6_target,cont,non,37,2484,31,960,"0,386",259656,270,8376,232
37,CONT_GFAP_GLT1_6_target,cont,non,38,3533,57,985,"0,279",406064,412,7123,391
38,CONT_GFAP_GLT1_6_target,cont,non,39,1045,15,365,"0,349",176423,483,11761,453
39,CONT_GFAP_GLT1_6_target,cont,non,40,2421,42,638,"0,264",251941,394,5998,380
40,CONT_GFAP_GLT1_6_target,cont,non,41,2451,37,646,"0,264",131682,203,3558,195
41,CONT_GFAP_GLT1_6_target,cont,non,42,1427,24,390,"0,273",119434,306,4976,289
42,CONT_GFAP_GLT1_6_target,cont,non,43,2248,27,748,"0,333",168383,225,6236,197
43,CONT_GFAP_GLT1_6_target,cont,non,44,3454,44,1275,"0,369",554254,434,12596,398
44,CONT_GFAP_GLT1_6_target,cont,non,45,884,12,259,"0,293",74248,286,6187,258
45,CONT_GFAP_GLT1_6_target,cont,non,46,763,14,226,"0,296",76697,339,5478,312
46,CONT_GFAP_GLT1_6_target,cont,non,47,1118,8,521,"0,466",234830,450,29353,407
47,CONT_GFAP_GLT1_6_target,cont,non,48,1086,12,159,"0,146",80744,507,6728,520
48,CONT_GFAP_GLT1_6_target,cont,non,49,713,11,257,"0,36",104992,408,9544,385
0,CONT_GFAP_GLT1_7_target,cont,non,1,1015,15,210,"0,207",83092,395,5539,360
1,CONT_GFAP_GLT1_7_target,cont,non,2,4273,60,871,"0,204",353238,405,5887,426
2,CONT_GFAP_GLT1_7_target,cont,non,3,1099,17,280,"0,255",82989,296,4881,281
3,CONT_GFAP_GLT1_7_target,cont,non,4,906,15,256,"0,283",70872,276,4724,267
4,CONT_GFAP_GLT1_7_target,cont,non,5,2623,24,804,"0,307",282261,351,11760,327
