"","cell","power","stimul","frame","time","mask","int","delta","rel"
"4355","cell15_01_17_03",10,20,12,-8,"up",729.332,-0.0015427288243048,0.89225292235795
"4356","cell15_01_17_03",10,20,12,-8,"down",759.753,0.00535006885578725,0.929469479633719
"4357","cell15_01_17_03",10,20,13,-7,"cell",811.224,-0.00657597368777801,811.224
"4358","cell15_01_17_03",10,20,13,-7,"up",724.471,-0.00819744957587616,0.893059130400481
"4359","cell15_01_17_03",10,20,13,-7,"down",753.334,-0.00314393128897743,0.928638699052296
"4360","cell15_01_17_03",10,20,14,-6,"cell",821.84,0.00642436834269758,821.84
"4361","cell15_01_17_03",10,20,14,-6,"up",736.811,0.00869604025633758,0.896538255621532
"4362","cell15_01_17_03",10,20,14,-6,"down",759.412,0.00489883750365066,0.924038742334274
"4363","cell15_01_17_03",10,20,15,-5,"cell",820.003,0.00417478014469612,820.003
"4364","cell15_01_17_03",10,20,15,-5,"up",730.803,0.000471073731869139,0.89121991017106
"4365","cell15_01_17_03",10,20,15,-5,"down",755.562,-0.000195710020472057,0.921413702144992
"4366","cell15_01_17_03",10,20,16,-4,"cell",811.938,-0.00570161006590925,811.938
"4367","cell15_01_17_03",10,20,16,-4,"up",675.098,-0.0757892059361588,0.831464964073611
"4368","cell15_01_17_03",10,20,16,-4,"down",784.167,0.0376561164542109,0.965796649497868
"4369","cell15_01_17_03",10,20,17,-3,"cell",814.272,-0.00284339620954801,814.272
"4370","cell15_01_17_03",10,20,17,-3,"up",674.882,-0.0760849104583434,0.828816415153659
"4371","cell15_01_17_03",10,20,17,-3,"down",788.092,0.0428499084106216,0.96784858130944
"4372","cell15_01_17_03",10,20,18,-2,"cell",813.914,-0.00328180261939269,813.914
"4373","cell15_01_17_03",10,20,18,-2,"up",682.851,-0.0651753301931156,0.838971930695381
"4374","cell15_01_17_03",10,20,18,-2,"down",793.996,0.0506624301203412,0.975528127050278
"4375","cell15_01_17_03",10,20,19,-1,"cell",819.319,0.00333715449013259,819.319
"4376","cell15_01_17_03",10,20,19,-1,"up",679.355,-0.0699613626447702,0.829170323158623
"4377","cell15_01_17_03",10,20,19,-1,"down",794.259,0.0510104472628982,0.969413622776965
"4378","cell15_01_17_03",10,20,20,0,"cell",822.503,0.00723627742014723,822.503
"4379","cell15_01_17_03",10,20,20,0,"up",726.355,-0.00561824902126588,0.883103161933756
"4380","cell15_01_17_03",10,20,20,0,"down",758.74,0.00400960739034921,0.922476878503787
"4381","cell15_01_17_03",10,20,21,1,"cell",804.773,-0.0144758612573521,804.773
"4382","cell15_01_17_03",10,20,21,1,"up",757.736,0.0373424158429722,0.941552462619894
"4383","cell15_01_17_03",10,20,21,1,"down",709.043,-0.061752399961943,0.88104720213029
"4384","cell15_01_17_03",10,20,22,2,"cell",800.34,-0.019904508226182,800.34
"4385","cell15_01_17_03",10,20,22,2,"up",752.806,0.0305932339245919,0.940607741709773
"4386","cell15_01_17_03",10,20,22,2,"down",709.537,-0.0610987099679386,0.886544468600845
"4387","cell15_01_17_03",10,20,23,3,"cell",801.763,-0.0181619039769952,801.763
"4388","cell15_01_17_03",10,20,23,3,"up",771.569,0.0562798262845452,0.962340492140445
"4389","cell15_01_17_03",10,20,23,3,"down",706.054,-0.0657076214033983,0.880626818648404
"4390","cell15_01_17_03",10,20,24,4,"cell",793.276,-0.0285550749276968,793.276
"4391","cell15_01_17_03",10,20,24,4,"up",755.451,0.0342142453189359,0.952317982644124
"4392","cell15_01_17_03",10,20,24,4,"down",701.905,-0.0711978233975762,0.884818146521513
"4393","cell15_01_17_03",10,20,25,5,"cell",807.745,-0.0108363532962958,807.745
"4394","cell15_01_17_03",10,20,25,5,"up",780.597,0.0686391801099282,0.966390383103578
"4395","cell15_01_17_03",10,20,25,5,"down",703.769,-0.0687312684404425,0.871276207218862
"4396","cell15_01_17_03",10,20,26,6,"cell",801.554,-0.018417845149223,801.554
"4397","cell15_01_17_03",10,20,26,6,"up",722.081,-0.0114693653537522,0.90085134625989
"4398","cell15_01_17_03",10,20,26,6,"down",731.269,-0.0323416432681376,0.912314079899795
"4399","cell15_01_17_03",10,20,27,7,"cell",794.662,-0.0268577808381866,794.662
"4400","cell15_01_17_03",10,20,27,7,"up",727.413,-0.00416984446352828,0.915374083572638
"4401","cell15_01_17_03",10,20,27,7,"down",724.764,-0.0409494436952592,0.912040590842396
"4402","cell15_01_17_03",10,20,28,8,"cell",789.21,-0.0335342940964904,789.21
"4403","cell15_01_17_03",10,20,28,8,"up",716.577,-0.0190043546597899,0.907967461132018
"4404","cell15_01_17_03",10,20,28,8,"down",713.984,-0.0552141767628027,0.90468189708696
"4405","cell15_01_17_03",10,20,29,9,"cell",798.887,-0.0216838504426743,798.887
"4406","cell15_01_17_03",10,20,29,9,"up",715.033,-0.0211180943924428,0.895036469488176
"4407","cell15_01_17_03",10,20,29,9,"down",734.913,-0.0275196871180329,0.919921090216764
"4408","cell15_01_17_03",10,20,30,10,"cell",796.06,-0.0251457915617544,796.06
"4409","cell15_01_17_03",10,20,30,10,"up",723.917,-0.00895587691518296,0.90937492148833
"4410","cell15_01_17_03",10,20,30,10,"down",728.871,-0.0355148185831626,0.915598070497199
"4411","cell15_01_17_03",10,20,31,11,"cell",790.31,-0.032187235295292,790.31
"4412","cell15_01_17_03",10,20,31,11,"up",712.471,-0.0246254785861326,0.901508268907138
"4413","cell15_01_17_03",10,20,31,11,"down",720.825,-0.0461617612790304,0.912078804519746
"4414","cell15_01_17_03",10,20,32,12,"cell",795.392,-0.0259638236337548,795.392
"4415","cell15_01_17_03",10,20,32,12,"up",714.741,-0.0215178430983591,0.898602198664306
"4416","cell15_01_17_03",10,20,32,12,"down",728.282,-0.0362942181913985,0.915626508690055
"4417","cell15_01_17_03",10,20,33,13,"cell",796.933,-0.0240767167131668,796.933
"4418","cell15_01_17_03",10,20,33,13,"up",729.393,-0.00145921967683595,0.915250090032663
"4419","cell15_01_17_03",10,20,33,13,"down",724.018,-0.0419365949817515,0.908505482895049
"4420","cell15_01_17_03",10,20,34,14,"cell",800.47,-0.0197453103678585,800.47
"4421","cell15_01_17_03",10,20,34,14,"up",731.401,0.00128973717754686,0.913714442764876
"4422","cell15_01_17_03",10,20,34,14,"down",728.124,-0.0365032931287521,0.909620597898735
"4423","cell15_01_17_03",10,20,35,15,"cell",794.675,-0.0268418610523543,794.675
"4424","cell15_01_17_03",10,20,35,15,"up",725.461,-0.00684213718252999,0.912902758989524
"4425","cell15_01_17_03",10,20,35,15,"down",718.805,-0.0488347446553234,0.90452700789631
"4426","cell15_01_17_03",10,20,36,16,"cell",799.561,-0.0208584707772126,799.561
"4427","cell15_01_17_03",10,20,36,16,"up",728.308,-0.00294458729984668,0.910884848060373
"4428","cell15_01_17_03",10,20,36,16,"down",723.23,-0.0429793231503252,0.904533862957298
"4429","cell15_01_17_03",10,20,37,17,"cell",802.284,-0.0175238879447913,802.284
"4430","cell15_01_17_03",10,20,37,17,"up",723.415,-0.00964311612877878,0.901694412452448
"4431","cell15_01_17_03",10,20,37,17,"down",728.457,-0.0360626478493929,0.907978970040534
"4432","cell15_01_17_03",10,20,38,18,"cell",794.835,-0.0266459252267254,794.835
"4433","cell15_01_17_03",10,20,38,18,"up",724.27,-0.00847261906179799,0.911220567790799
"4434","cell15_01_17_03",10,20,38,18,"down",719.901,-0.0473844526848199,0.905723829474042
"4435","cell15_01_17_03",10,20,39,19,"cell",799.151,-0.0213605563303866,799.151
"4436","cell15_01_17_03",10,20,39,19,"up",718.023,-0.0170247771640539,0.898482264302992
"4437","cell15_01_17_03",10,20,39,19,"down",727.924,-0.0367679449481871,0.910871662551883
"4438","cell15_01_17_03",10,20,40,20,"cell",799.751,-0.0206257969842784,799.751
"4439","cell15_01_17_03",10,20,40,20,"up",726.768,-0.00505285102282954,0.908742846210883
"4440","cell15_01_17_03",10,20,40,20,"down",725.75,-0.0396447102254449,0.907469950021944
"4441","cell15_01_17_03",10,20,41,21,"cell",791.562,-0.030654037459746,791.562
"4442","cell15_01_17_03",10,20,41,21,"up",730.436,-3.13501553611517e-05,0.92277800096518
"4443","cell15_01_17_03",10,20,41,21,"down",721.175,-0.0456986205950193,0.911078348884863
"4444","cell15_01_17_03",10,20,42,22,"cell",794.513,-0.0270402460758035,794.513
"4445","cell15_01_17_03",10,20,42,22,"up",734.542,0.00558977377098158,0.924518541546834
"4446","cell15_01_17_03",10,20,42,22,"down",728.772,-0.0356458212337828,0.917256231175576
"4447","cell15_01_17_03",10,20,43,23,"cell",792.233,-0.029832331591015,792.233
"4448","cell15_01_17_03",10,20,43,23,"up",719.769,-0.0146344989430616,0.908531959663382
"4449","cell15_01_17_03",10,20,43,23,"down",729.2,-0.0350794663401921,0.920436285789661
"4450","cell15_01_17_03",10,20,44,24,"cell",798.052,-0.0227063905326749,798.052
"4451","cell15_01_17_03",10,20,44,24,"up",726.265,-0.00574145923884285,0.910047214968448
"4452","cell15_01_17_03",10,20,44,24,"down",724.118,-0.041804269072034,0.907356914085799
"4453","cell15_01_17_03",10,20,45,25,"cell",796.342,-0.0248004546690835,796.342
"4454","cell15_01_17_03",10,20,45,25,"up",724.934,-0.00756360145656382,0.910329983851159
"4455","cell15_01_17_03",10,20,45,25,"down",727.496,-0.0373342998417779,0.913547194547066
"4456","cell15_01_17_03",10,20,46,26,"cell",800.034,-0.0202792354926973,800.034
"4457","cell15_01_17_03",10,20,46,26,"up",720.706,-0.0133517436778441,0.9008442141209
"4458","cell15_01_17_03",10,20,46,26,"down",730.004,-0.0340155660260636,0.912466220185642
"4459","cell15_01_17_03",10,20,47,27,"cell",793.409,-0.0283922032726427,793.409
"4460","cell15_01_17_03",10,20,47,27,"up",718.317,-0.0166222904533027,0.905355245529103
"4461","cell15_01_17_03",10,20,47,27,"down",725.523,-0.0399450900405035,0.914437572550853
"4462","cell15_01_17_03",10,20,48,28,"cell",803.788,-0.0156820911838799,803.788
"4463","cell15_01_17_03",10,20,48,28,"up",720.376,-0.0138035144756262,0.896226368146825
"4464","cell15_01_17_03",10,20,48,28,"down",735.596,-0.0266159011546626,0.915161709306434
"4465","cell15_01_17_03",10,20,49,29,"cell",792.371,-0.02966333694141,792.371
"4466","cell15_01_17_03",10,20,49,29,"up",721.965,-0.0116281696341847,0.911145158013102
"4467","cell15_01_17_03",10,20,49,29,"down",726.206,-0.0390413040771332,0.916497448796082
"4468","cell15_01_17_03",10,20,50,30,"cell",802.525,-0.0172287596074378,802.525
"4469","cell15_01_17_03",10,20,50,30,"up",718.328,-0.01660723142671,0.895084888321236
"4470","cell15_01_17_03",10,20,50,30,"down",732.963,-0.0301000423575237,0.913321080340176
"4471","cell15_01_17_03",10,20,51,31,"cell",797.455,-0.0234374760820526,797.455
"4472","cell15_01_17_03",10,20,51,31,"up",716.653,-0.0189003104760582,0.898675160353876
"4473","cell15_01_17_03",10,20,51,31,"down",723.395,-0.0427609853992914,0.907129555899706
"4474","cell15_01_17_03",10,20,52,32,"cell",795.73,-0.0255499092021139,795.73
"4475","cell15_01_17_03",10,20,52,32,"up",712.318,-0.0248349359560134,0.895175499227125
"4476","cell15_01_17_03",10,20,52,32,"down",727.968,-0.0367097215479114,0.91484297437573
"4477","cell15_01_17_03",10,20,53,33,"cell",796.841,-0.0241893798129034,796.841
"4478","cell15_01_17_03",10,20,53,33,"up",721.65,-0.012059405395704,0.905638640581998
"4479","cell15_01_17_03",10,20,53,33,"down",723.837,-0.0421761048783402,0.908383228272642
"4480","cell15_01_17_03",10,20,54,34,"cell",799.813,-0.0205498718518471,799.813
"4481","cell15_01_17_03",10,20,54,34,"up",726.753,-0.00507338605909234,0.908653647790171
"4482","cell15_01_17_03",10,20,54,34,"down",727.365,-0.0375076467835077,0.90941882665073
"4483","cell15_01_17_03",10,20,55,35,"cell",796.153,-0.0250319038631075,796.153
"4484","cell15_01_17_03",10,20,55,35,"up",714.177,-0.0222899604618411,0.897034866413868
"4485","cell15_01_17_03",10,20,55,35,"down",718.982,-0.0486005277951235,0.90307013852865
"4486","cell15_01_17_03",10,20,56,36,"cell",797.13,-0.0238354707278613,797.13
"4487","cell15_01_17_03",10,20,56,36,"up",722.912,-0.0103317243447919,0.906893480360794
"4488","cell15_01_17_03",10,20,56,36,"down",722.091,-0.0444865152620072,0.905863535433367
"4489","cell15_01_17_03",10,20,57,37,"cell",796.114,-0.0250796632206046,796.114
"4490","cell15_01_17_03",10,20,57,37,"up",721.605,-0.0121210105044924,0.906409132360441
"4491","cell15_01_17_03",10,20,57,37,"down",717.922,-0.0500031824381286,0.901782910487694
"4492","cell15_01_17_03",10,20,58,38,"cell",791.973,-0.0301507273076619,791.973
"4493","cell15_01_17_03",10,20,58,38,"up",708.431,-0.0301562483529189,0.89451408065679
"4494","cell15_01_17_03",10,20,58,38,"down",720.356,-0.0467823697956054,0.909571412156728
"4495","cell15_01_17_03",10,20,59,39,"cell",797.559,-0.0233101177953939,797.559
"4496","cell15_01_17_03",10,20,59,39,"up",731.3,0.0011514679333772,0.916922760573199
"4497","cell15_01_17_03",10,20,59,39,"down",727.521,-0.0373012183643485,0.9121845531177
"4498","cell15_01_17_03",10,20,60,40,"cell",795.092,-0.026331203306809,795.092
"4499","cell15_01_17_03",10,20,60,40,"up",720.985,-0.0129697920033556,0.90679443385168
"4500","cell15_01_17_03",10,20,60,40,"down",721.734,-0.0449589187596985,0.907736463201743
"4501","cell15_01_17_03",10,20,61,41,"cell",803.298,-0.0162821446498683,803.298
"4502","cell15_01_17_03",10,20,61,41,"up",730.005,-0.000621390197312917,0.908759887364341
"4503","cell15_01_17_03",10,20,61,41,"down",734.39,-0.0282117516258553,0.914218633682643
"4504","cell15_01_17_03",10,20,62,42,"cell",797.797,-0.0230186632547709,797.797
"4505","cell15_01_17_03",10,20,62,42,"up",707.804,-0.0310146128687049,0.887198121827984
"4506","cell15_01_17_03",10,20,62,42,"down",728.348,-0.036206883090985,0.912949033400727
"4507","cell15_01_17_03",10,20,63,43,"cell",793.547,-0.0282232086230378,793.547
"4508","cell15_01_17_03",10,20,63,43,"up",719.32,-0.0152491810285287,0.906461747067281
"4509","cell15_01_17_03",10,20,63,43,"down",721.557,-0.0451931356198985,0.909280735734619
"4510","cell15_01_17_03",10,20,64,44,"cell",798.849,-0.021730385201261,798.849
"4511","cell15_01_17_03",10,20,64,44,"up",707.182,-0.0318661323724031,0.885251155099399
"4512","cell15_01_17_03",10,20,64,44,"down",727.767,-0.0369756966264434,0.911019479275808
"4513","cell15_01_17_03",10,20,65,45,"cell",802.632,-0.0170977275240485,802.632
"4514","cell15_01_17_03",10,20,65,45,"up",729.166,-0.00176998322561327,0.908468638180387
"4515","cell15_01_17_03",10,20,65,45,"down",731.345,-0.0322410755767523,0.911183456428351
"4516","cell15_01_17_03",10,20,66,46,"cell",799.468,-0.0209723584758594,799.468
"4517","cell15_01_17_03",10,20,66,46,"up",711.668,-0.0257247875274022,0.89017696768351
"4518","cell15_01_17_03",10,20,66,46,"down",734.421,-0.0281707305938428,0.918637143700561
"4519","cell15_01_17_03",10,20,67,47,"cell",798.222,-0.0224982087179442,798.222
"4520","cell15_01_17_03",10,20,67,47,"up",718.418,-0.016484021209133,0.900022800674499
"4521","cell15_01_17_03",10,20,67,47,"down",727.302,-0.0375910121066297,0.911152536512399
"4522","cell15_01_17_03",10,20,68,48,"cell",799.219,-0.0212772836044943,799.219
"4523","cell15_01_17_03",10,20,68,48,"up",711.665,-0.0257288945346549,0.890450552351733
"4524","cell15_01_17_03",10,20,68,48,"down",730.155,-0.0338157539023903,0.913585637979077
"4525","cell15_01_17_03",10,20,69,49,"cell",799.951,-0.0203808772022422,799.951
"4526","cell15_01_17_03",10,20,69,49,"up",718.438,-0.0164566411607826,0.898102508778663
"4527","cell15_01_17_03",10,20,69,49,"down",726.57,-0.0385596377657616,0.90826813142305
"4528","cell15_01_17_03",10,20,70,50,"cell",802.554,-0.0171932462390426,802.554
"4529","cell15_01_17_03",10,20,70,50,"up",713.877,-0.0227006611870976,0.889506500497163
"4530","cell15_01_17_03",10,20,70,50,"down",731.007,-0.0326883371515975,0.910850858633812
"4531","cell15_01_17_03",10,20,71,51,"cell",795.497,-0.025835240748186,795.497
"4532","cell15_01_17_03",10,20,71,51,"up",707.474,-0.0314663836664868,0.889348419918617
"4533","cell15_01_17_03",10,20,71,51,"down",727.288,-0.0376095377339902,0.914256119130556
"4534","cell15_01_17_03",10,20,72,52,"cell",797.517,-0.0233615509496214,797.517
"4535","cell15_01_17_03",10,20,72,52,"up",700.72,-0.0407126259944262,0.878627038671276
"4536","cell15_01_17_03",10,20,72,52,"down",726.267,-0.0389605852722055,0.910660211631852
"4537","cell15_01_17_03",10,20,73,53,"cell",799.654,-0.0207445830785658,799.654
"4538","cell15_01_17_03",10,20,73,53,"up",702.71,-0.0379883111835586,0.878767566972716
"4539","cell15_01_17_03",10,20,73,53,"down",732.28,-0.031003828320894,0.915746060171024
"4540","cell15_01_17_03",10,20,74,54,"cell",798.008,-0.0227602728847228,798.008
"4541","cell15_01_17_03",10,20,74,54,"up",719.4,-0.0151396608351271,0.901494721857425
"4542","cell15_01_17_03",10,20,74,54,"down",729.264,-0.0349947777579729,0.913855500195487
"4543","cell15_01_17_03",10,20,75,55,"cell",800.323,-0.0199253264076551,800.323
"4544","cell15_01_17_03",10,20,75,55,"up",716.788,-0.0187154951496928,0.895623392055458
"4545","cell15_01_17_03",10,20,75,55,"down",728.446,-0.0360772036994618,0.910190010783146
"4546","cell15_01_17_03",10,20,76,56,"cell",797.488,-0.0233970643180166,797.488
"4547","cell15_01_17_03",10,20,76,56,"up",717.769,-0.0173725037781044,0.900037367333427
"4548","cell15_01_17_03",10,20,76,56,"down",731.551,-0.0319684842027343,0.917319132074715
"4549","cell15_01_17_03",10,20,77,57,"cell",796.931,-0.0240791659109871,796.931
"4550","cell15_01_17_03",10,20,77,57,"up",707.844,-0.0309598527720039,0.88821240483806
"4551","cell15_01_17_03",10,20,77,57,"down",727.679,-0.0370921434269949,0.913101636151687
"4552","cell15_01_17_03",10,20,78,58,"cell",798.919,-0.0216446632775485,798.919
"4553","cell15_01_17_03",10,20,78,58,"up",722.003,-0.0115761475423188,0.903724908282317
"4554","cell15_01_17_03",10,20,78,58,"down",729.125,-0.0351787107724802,0.912639454062302
"4555","cell15_01_17_03",10,20,79,59,"cell",799.604,-0.0208058130240748,799.604
"4556","cell15_01_17_03",10,20,79,59,"up",723.73,-0.00921188036725948,0.905110529712208
"4557","cell15_01_17_03",10,20,79,59,"down",726.421,-0.0387568033712406,0.908475945593069
"4558","cell15_01_17_03",10,20,80,60,"cell",797.093,-0.023880780887538,797.093
"4559","cell15_01_17_03",10,20,80,60,"up",716.154,-0.0195834426824014,0.898457269101598
"4560","cell15_01_17_03",10,20,80,60,"down",722.001,-0.044605608580753,0.905792674129619
"4561","cell15_01_17_03",10,20,81,61,"cell",797.917,-0.0228717113855492,797.917
"4562","cell15_01_17_03",10,20,81,61,"up",711.189,-0.026380539685395,0.891306990576714
"4563","cell15_01_17_03",10,20,81,61,"down",724.021,-0.0419326252044601,0.907388863753999
"4564","cell15_01_17_03",10,20,82,62,"cell",795.6,-0.0257091070604373,795.6
"4565","cell15_01_17_03",10,20,82,62,"up",716.774,-0.0187346611835381,0.900922574157868
"4566","cell15_01_17_03",10,20,82,62,"down",720.814,-0.0461763171290994,0.906000502765209
"4567","cell15_01_17_03",10,20,83,63,"cell",801.4,-0.0186064333813908,801.4
"4568","cell15_01_17_03",10,20,83,63,"up",715.148,-0.0209606591144279,0.892373346643374
"4569","cell15_01_17_03",10,20,83,63,"down",734.907,-0.0275276266726159,0.917028949338657
"4570","cell15_01_17_03",10,20,84,64,"cell",799.716,-0.0206686579461346,799.716
"4571","cell15_01_17_03",10,20,84,64,"up",720.02,-0.0142908793362638,0.900344622340931
"4572","cell15_01_17_03",10,20,84,64,"down",724.123,-0.0417976527765481,0.905475193693761
"4573","cell15_01_17_03",10,20,85,65,"cell",795.415,-0.0259356578588208,795.415
"4574","cell15_01_17_03",10,20,85,65,"up",719.287,-0.0152943581083069,0.904291470490247
"4575","cell15_01_17_03",10,20,85,65,"down",725.637,-0.0397942385034257,0.912274724514876
"4576","cell15_01_17_03",10,20,86,66,"cell",794.323,-0.0272729198687378,794.323
"4577","cell15_01_17_03",10,20,86,66,"up",713.687,-0.0229607716464266,0.898484621495286
"4578","cell15_01_17_03",10,20,86,66,"down",726.286,-0.0389354433493593,0.914345927286507
